,lat,lon,pred
0,-6.06350089615559,106.3676967026068,0.49788662791252136
1,-6.149368515624398,106.5100252225483,0.9989979863166809
2,-6.161674096496641,107.03102180094808,0.9915218353271484
3,-6.3128698732430895,106.13162861072682,0.9992982149124146
4,-6.333952228708035,106.11117963074794,0.7399274110794067
5,-6.722301883882036,106.81476931356087,0.9992566108703613
6,-6.594631482332522,106.86019138413342,0.991331160068512
7,-6.4953724954439185,106.83340864929384,0.5146664977073669
8,-6.49446767332096,106.83340864929384,0.5008736848831177
9,-6.596441126578441,106.476908732848,0.48159873485565186
10,-6.6013271660424175,106.8074402543649,0.7144653797149658
11,-6.689366358606327,106.89656523347635,0.4978974163532257
12,-6.549209411759981,106.53481734871737,0.4987525939941406
13,-6.3705975246878745,106.77794305315643,0.9643337726593018
14,-6.650549489531389,106.80047312401811,0.9983258247375488
15,-6.421810456847353,106.787896096509,0.49911007285118103
16,-6.565767656610129,106.64294359241094,0.9978719353675842
17,-6.708820034249947,106.88199759729672,0.9982893466949463
18,-6.355577477446754,106.99772434682319,0.487016499042511
19,-6.3817268368002695,106.96632701915651,0.40664610266685486
20,-6.7184111487533125,107.07979171337557,0.4972376525402069
21,-6.352953493290173,107.00279135071176,0.5106991529464722
22,-6.446240654167245,106.93438679821604,0.49745652079582214
23,-6.719677899725455,107.0678480613525,0.9949504137039185
24,-6.356753746206602,107.00016736655516,0.4870394170284271
25,-6.707734247702396,107.03807941350716,0.7882074117660522
26,-6.717506326630352,107.05635682039093,0.4763224720954895
27,-6.3294281180932375,107.05237560304992,0.8702213764190674
28,-6.354853619748387,107.00134363531502,0.4633846580982208
29,-6.439635452669644,107.00432954832078,0.5161492824554443
30,-6.697600239925254,106.95628349359168,0.9959036707878113
31,-6.6980526509867335,106.97103209419588,0.9280545711517334
32,-6.717415844418057,107.05536151605568,0.47377559542655945
33,-6.5585290796264575,107.12032774448411,0.49173346161842346
34,-6.349515169222928,107.02025441768488,0.43832042813301086
35,-6.328523295970282,107.08902089902978,0.4715260863304138
36,-6.712891733803263,107.0768058003698,0.9886341094970703
37,-6.708096176551581,106.92705773902009,0.9976540207862854
38,-6.344629129758951,107.00432954832078,0.481689453125
39,-6.590288336142319,107.74049282756022,0.9977734088897705
40,-6.712529804954079,107.51283958142372,0.9984806180000305
41,-6.4305872314400565,107.44868769290596,0.9490861892700195
42,-6.653987813598633,107.56785276649964,0.9991368055343628
43,-6.557986186352682,107.83504673940945,0.994950532913208
44,-6.340014536931861,108.30057772167184,0.9933336973190308
45,-6.340466947993339,108.29876807742592,0.9979652762413025
46,-6.569748873951149,108.31659307324823,0.8034754991531372
47,-6.69705734665148,108.44779228107728,0.9967330098152161
48,-6.5214313725851385,110.74486420463327,0.9987629652023315
49,-6.716782468931986,110.8459328357678,0.9987105131149292
50,-6.552195324765744,110.68867475079752,0.9410271644592285
51,-6.6015986126793065,110.99115678650273,0.9991816282272339
52,-6.70411495921056,111.30603488529243,0.43769019842147827
53,-6.736507591212492,111.09213493542494,0.4933367669582367
54,-6.974294845126116,106.86634417456956,0.9868923425674438
55,-6.8867985458359815,106.77848594643022,0.9861894845962524
56,-6.741303148464175,107.08250617974443,0.991992712020874
57,-6.857301344627517,107.2515269523132,0.929659366607666
