,lat,lon,pred
432,-7.13915,113.10039,0.14929
433,-7.14205,113.14346,0.00009
434,-7.15426,113.11315,0.00000
435,-7.20394,107.22646,0.09091
436,-7.31397,107.73081,0.00018
437,-7.31976,107.72945,0.00470
438,-7.20602,107.63752,0.05394
439,-7.31451,107.73226,0.00036
440,-7.31704,107.73398,0.00202
441,-7.31641,107.72692,0.00065
442,-7.19806,107.62576,0.00178
443,-7.28673,107.52822,0.40783
444,-7.31206,107.73244,0.00008
445,-7.38128,108.08623,0.60750
446,-7.22068,107.94245,0.01248
447,-7.64441,108.64097,0.97478
448,-7.38907,108.26683,0.44879
449,-7.32871,108.49910,0.97045
450,-7.49068,108.57374,0.99168
451,-7.44435,109.06515,0.99828
452,-7.43521,109.07140,0.00077
453,-7.23217,108.99747,0.95567
454,-7.43603,109.07393,0.00002
455,-7.29071,109.03321,0.22334
456,-7.64061,108.87831,0.02158
457,-7.55040,109.53068,0.99887
458,-7.44806,109.44635,0.07130
459,-7.22719,109.92139,0.00051
460,-7.22014,109.90474,0.00008
461,-7.39504,109.89506,0.75832
462,-7.20150,109.88483,0.00095
463,-7.28302,109.93496,0.01463
464,-7.21950,109.90582,0.00008
465,-7.31677,110.32349,0.00000
466,-7.22520,110.44464,0.92211
467,-7.45240,110.21518,0.00060
468,-7.60088,110.50852,0.03546
469,-7.51221,110.42039,0.00158
470,-7.21471,110.37651,0.06930
471,-7.28592,110.09665,0.08278
472,-7.23516,110.37398,0.05098
473,-7.51438,110.42582,0.00047
474,-7.58668,110.51730,0.45216
475,-7.22918,110.37642,0.08752
476,-7.57356,110.39805,0.03959
477,-7.38237,110.07340,0.00009
478,-7.23353,110.36592,0.04196
479,-7.22882,110.38049,0.29929
480,-7.60622,110.45623,0.02956
481,-7.51040,110.50816,0.03548
482,-7.59582,110.32910,0.39140
483,-7.57184,110.40438,0.00553
484,-7.23000,110.36366,0.18071
485,-7.33767,110.13121,0.15655
486,-7.57980,110.20107,0.88477
487,-7.37685,110.48572,0.99860
488,-7.46959,110.24522,0.68666
489,-7.60505,110.45577,0.03017
490,-7.45412,110.95560,0.00000
491,-7.56306,110.80938,0.00051
492,-7.53547,110.85598,0.75009
493,-7.58541,110.71184,0.00000
494,-7.62939,110.79743,0.00000
495,-7.45304,110.95189,0.00000
496,-7.55700,110.88927,0.00089
497,-7.57437,110.59620,0.15248
498,-7.55591,110.88710,0.00000
499,-7.63518,110.95533,0.89400
500,-7.53827,110.85543,0.77219
501,-7.63273,110.83091,0.00000
502,-7.53791,110.70623,0.00000
503,-7.45955,110.95026,0.00000
504,-7.43069,110.80304,0.00000
505,-7.56858,110.90004,0.00000
506,-7.58469,110.80395,0.00000
507,-7.61916,110.82349,0.00000
508,-7.56867,111.27934,0.09400
509,-7.39630,111.22161,0.00000
510,-7.59003,111.27446,0.05261
511,-7.38979,111.08282,0.00000
512,-7.38970,111.08390,0.00000
513,-7.58080,111.28025,0.00689
514,-7.62296,111.37607,0.00735
515,-7.19751,111.09277,0.84574
516,-7.58767,111.06825,0.11147
517,-7.57175,111.27952,0.18564
518,-7.56469,111.04581,0.05310
519,-7.38861,111.08399,0.00000
520,-7.57772,111.28450,0.25324
521,-7.57247,111.27789,0.16268
522,-7.50606,111.13692,0.11641
523,-7.57247,111.42013,0.01021
524,-7.61310,111.50265,0.13544
525,-7.40979,111.47994,0.00000
526,-7.32356,112.21620,0.00000
527,-7.32175,112.21466,0.00787
528,-7.53945,112.19493,0.96493
529,-7.55981,111.91299,0.00000
530,-7.45032,112.22226,0.49811
531,-7.57483,112.08907,0.96335
532,-7.56370,112.61558,0.01371
533,-7.56569,112.61169,0.00357
534,-7.29080,112.67367,0.04179
535,-7.22032,112.63232,0.25341
536,-7.25099,112.69521,0.00325
537,-7.26167,112.69819,0.00171
538,-7.20104,112.65051,0.00000
539,-7.52352,112.73457,0.02036
540,-7.24647,112.69575,0.08099
541,-7.22412,112.67376,0.02769
542,-7.63029,112.70824,0.00000
543,-7.20439,112.74154,0.00000
544,-7.22375,112.67304,0.00008
545,-7.41458,112.52727,0.00000
546,-7.23886,112.66779,0.48106
547,-7.63111,112.58582,0.44513
548,-7.42987,112.48294,0.42562
549,-7.32826,112.76298,0.00025
550,-7.23850,112.66643,0.12005
551,-7.20340,112.74135,0.00000
552,-7.43729,112.48140,0.00000
553,-7.37486,112.78316,0.00019
554,-7.55709,112.60916,0.00000
555,-7.51266,112.46321,0.07342
556,-7.56614,112.40069,0.43622
557,-7.28963,112.67521,0.00001
558,-7.24647,112.69638,0.00029
559,-7.23516,112.67883,0.04605
560,-7.35387,112.73059,0.41890
561,-7.63183,112.66815,0.00106
562,-7.63436,112.58853,0.09272
563,-7.23362,112.69657,0.59212
564,-7.44335,112.63621,0.00000
565,-7.51456,112.72416,0.02017
566,-7.29062,112.67440,0.00456
567,-7.21805,112.63097,0.04647
568,-7.41540,112.77981,0.00235
569,-7.28908,112.63422,0.00000
570,-7.48027,112.57251,0.68752
571,-7.24122,112.74443,0.00034
572,-7.22439,112.67241,0.00010
573,-7.28999,112.67449,0.00108
574,-7.38300,112.77556,0.01389
575,-7.57048,112.41318,0.15570
576,-7.51737,112.72489,0.00019
577,-7.43657,112.76850,0.08732
578,-7.21787,112.62934,0.69617
579,-7.24221,112.65974,0.00189
580,-7.29496,112.72977,0.00789
581,-7.23733,112.66698,0.03229
582,-7.58369,112.53786,0.00000
583,-7.43865,112.47280,0.00000
584,-7.29243,112.66182,0.95174
585,-7.63328,112.58853,0.11554
586,-7.29089,112.71177,0.00012
587,-7.24312,112.70028,0.39079
588,-7.33179,112.76352,0.00054
589,-7.21932,112.66481,0.27563
590,-7.43458,112.46421,0.00000
591,-7.29324,112.66490,0.00212
592,-7.55329,112.83953,0.00000
593,-7.50353,112.80867,0.13303
594,-7.37495,112.78451,0.00454
595,-7.44417,112.79537,0.08393
596,-7.47919,112.78506,0.37378
597,-7.31161,112.83265,0.04531
598,-7.63726,112.83048,0.00430
599,-7.59618,112.83627,0.00307
600,-7.59672,112.83238,0.00069
601,-7.57564,112.80605,0.16146
602,-7.55040,112.83310,0.00000
603,-7.51619,112.80931,0.00000
604,-7.59681,112.83555,0.00057
605,-7.78149,108.43187,0.67786
606,-7.68757,109.13663,0.00858
607,-7.64848,109.04950,0.88702
608,-7.64857,109.04878,0.11274
609,-7.72702,109.02416,0.00000
610,-7.66820,108.88772,0.05389
611,-7.66721,108.88772,0.00188
612,-7.86989,110.42990,0.90213
613,-7.99711,110.25834,0.89683
614,-7.73082,110.90058,0.01343
615,-7.69272,110.82639,0.00000
616,-7.69779,110.90656,0.97657
617,-7.73299,110.89796,0.00008
618,-7.73471,110.90728,0.00004
619,-7.68883,110.82223,0.00001
620,-7.69490,110.82919,0.00000
621,-7.68820,110.82132,0.00000
622,-7.95720,110.69021,0.19614
623,-7.73335,110.89742,0.00050
624,-7.98064,110.59159,0.09988
625,-7.69815,110.90746,0.96351
626,-7.77072,110.95451,0.00000
627,-7.97747,110.97523,0.97166
628,-7.81542,111.22152,0.00877
629,-7.65934,111.31934,0.00105
630,-7.84238,111.51206,0.36398
631,-7.65544,111.84884,0.87980
632,-7.82600,111.60960,0.25545
633,-7.81623,111.63512,0.05724
634,-7.87333,111.46284,0.00024
635,-7.78637,112.01388,0.00000
636,-7.78628,112.01288,0.00000
637,-8.07501,112.20959,0.15104
638,-7.96299,112.16154,0.09019
639,-8.08098,112.07939,0.00344
640,-8.08162,112.27745,0.05388
641,-7.81696,111.97542,0.19227
642,-7.72991,112.18000,0.98125
643,-7.85161,112.30912,0.28567
644,-7.84808,112.28849,0.08536
645,-7.65382,112.26270,0.00158
646,-7.80972,112.02302,0.40636
647,-7.83976,112.29600,0.16012
648,-8.00516,112.12580,0.27780
649,-8.08062,112.27818,0.00699
650,-7.84917,112.30939,0.17986
651,-7.81795,111.97488,0.47447
652,-7.92011,112.53524,0.96747
653,-7.84899,112.66653,0.71013
654,-7.85342,112.52492,0.06687
655,-7.83831,112.70399,0.82477
656,-7.71589,112.71493,0.00000
657,-7.98172,112.57532,0.64828
658,-7.87287,112.49497,0.27993
659,-7.73064,112.57731,0.00732
660,-7.88436,112.51723,0.05776
661,-8.09582,112.33826,0.02577
662,-7.85632,112.53008,0.01682
663,-7.72973,112.57487,0.00116
664,-7.64984,112.55768,0.27159
665,-7.85993,112.52863,0.03296
666,-7.86600,112.68679,0.00001
667,-8.03285,112.62735,0.87165
668,-7.90282,112.55424,0.08414
669,-7.86663,112.51307,0.01762
670,-7.95512,112.72253,0.00018
671,-7.98344,112.57794,0.90710
672,-8.00905,112.55677,0.00670
673,-7.95042,112.57758,0.12823
674,-7.98308,112.63757,0.05661
675,-7.85604,112.82369,0.03559
676,-7.74466,113.20272,0.17536
677,-7.86310,112.82813,0.02281
678,-7.86401,112.82831,0.02012
679,-7.85442,112.82442,0.00980
680,-7.86600,112.80062,0.00603
681,-7.86518,112.82921,0.01940
682,-7.85324,112.82405,0.11184
683,-7.87034,113.23267,0.28804
684,-7.83324,112.81736,0.22927
685,-7.65481,112.93824,0.71015
686,-7.83216,113.15024,0.00000
687,-7.69689,113.05008,0.88441
688,-7.83433,112.81682,0.01870
689,-7.83152,113.15051,0.00000
690,-7.73444,113.22046,0.01519
691,-7.85731,112.82351,0.14490
692,-7.68368,113.06899,0.81064
693,-7.83089,113.15024,0.00000
694,-7.81650,112.80777,0.01612
695,-7.83360,112.81835,0.00876
696,-7.71471,113.58338,0.00431
697,-7.96399,113.57406,0.00051
698,-7.71399,113.58184,0.00076
699,-7.74321,113.53208,0.05219
700,-7.79026,113.29882,0.18227
701,-7.72620,113.50792,0.34048
702,-7.71471,113.58619,0.00038
703,-7.71372,113.58103,0.00001
704,-8.01792,113.23765,0.00336
705,-7.85025,113.43038,0.00389
706,-7.71381,113.57913,0.03411
707,-7.88672,113.87817,0.90692
708,-7.73760,114.02303,0.95926
709,-7.99267,113.79167,0.11044
710,-7.99819,113.92875,0.00263
711,-7.94517,113.90876,0.03590
712,-7.72475,114.00829,0.74245
713,-7.71218,114.01942,0.80785
714,-7.79081,114.13569,0.34328
715,-7.80809,113.97345,0.36488
716,-8.01149,113.97065,0.02756
717,-7.71118,114.03887,0.10149
718,-8.09546,113.89871,0.16800
719,-8.08035,113.89880,0.01049
720,-7.72575,114.10103,0.12490
721,-8.07157,113.93273,0.03245
722,-7.72593,114.10194,0.15138
723,-7.95512,114.39944,0.83569
724,-7.92816,114.41853,0.29553
725,-7.92074,114.39600,0.39330
726,-8.00145,114.16220,0.14502
727,-8.05963,114.23820,0.00000
728,-8.02787,114.41419,0.13280
729,-7.75823,114.27792,0.44187
730,-7.78366,114.30462,0.52147
731,-8.00226,114.16310,0.02883
732,-7.96571,114.38849,0.21439
733,-7.98896,114.16989,0.13741
734,-7.75145,114.28923,0.29143
735,-7.93802,114.14320,0.10667
736,-7.78302,114.30226,0.10203
737,-7.76466,114.32859,0.40821
738,-8.12098,110.51423,0.01402
739,-8.13790,112.29184,0.73193
740,-8.11871,112.56292,0.98307
741,-8.20992,112.76714,0.01388
742,-8.41323,112.68218,0.52839
743,-8.10967,112.67367,0.21547
744,-8.11519,112.33780,0.56664
745,-8.11184,112.61124,0.09131
746,-8.14405,113.15748,0.00581
747,-8.11274,112.92422,0.00000
748,-8.27054,113.41355,0.03784
749,-8.23806,113.31646,0.01201
750,-8.21806,113.47354,0.32405
751,-8.15400,113.39970,0.07926
752,-8.29724,113.98775,0.00710
753,-8.16966,113.76136,0.63657
754,-8.11338,113.75267,0.00000
755,-8.51258,114.29131,0.94207
756,-8.23670,114.38361,0.00652
757,-8.46390,114.17387,0.57899
758,-8.13509,114.39465,0.00000
759,-8.35270,114.34506,0.43514
760,-8.39260,114.33800,0.02083
761,-8.61329,114.11279,0.05955
762,-8.55285,114.28914,0.51048
