,lat,lon,pred
0,-5.9988965965763175,107.06739565029105,0.9112414121627808
1,-6.0132832683313655,107.06703372144185,0.9666910171508789
2,-6.017264485672387,107.06540504162052,0.7065576910972595
3,-6.012106999571519,107.06820999020171,0.9030064940452576
4,-6.005320833649327,107.07210072533043,0.8950060606002808
5,-5.9991680432132055,107.06612889931887,0.8514012694358826
6,-6.020974256376518,107.06739565029105,0.9480111002922058
7,-6.003420707191112,107.06703372144185,0.8505033254623413
8,-5.981071600754025,107.09318308079537,0.7929706573486328
9,-6.104217891688745,106.96388399942451,0.8802414536476135
10,-5.998534667727134,107.0678480613525,0.9163670539855957
11,-6.208453400253623,107.62521848909523,0.8511236906051636
12,-6.1993146968117365,107.8778448258254,0.9679296612739563
13,-6.40552365863409,105.87936420284586,0.9721158146858215
14,-6.49446767332096,106.83340864929384,0.7678113579750061
15,-6.689366358606327,106.89656523347635,0.9772551655769348
16,-6.3705975246878745,106.77794305315643,0.731777012348175
17,-6.565767656610129,106.64294359241094,0.7378356456756592
18,-6.352953493290173,107.00279135071176,0.9378977417945862
19,-6.446240654167245,106.93438679821604,0.9113060832023621
20,-6.439635452669644,107.00432954832078,0.7656173706054688
21,-6.590288336142319,107.74049282756022,0.9843850135803223
22,-6.4305872314400565,107.44868769290596,0.7928245067596436
23,-6.653987813598633,107.56785276649964,0.7723462581634521
24,-6.337933446049053,108.20602380982264,0.9668985605239868
25,-6.331328244551452,108.18810833178804,0.9345749020576477
26,-6.340014536931861,108.30057772167184,0.9894431829452515
27,-6.340466947993339,108.29876807742592,0.9387089014053345
28,-6.569748873951149,108.31659307324823,0.9377453923225403
29,-6.3788314060068005,108.39802706431452,0.9998419284820557
30,-6.69705734665148,108.44779228107728,0.9101858735084534
31,-6.5214313725851385,110.74486420463327,0.9504379630088806
32,-6.706467496730252,110.72197220492242,0.8531215786933899
33,-6.672265220482402,110.64795775526436,0.7763111591339111
34,-6.659688192973273,110.65230090145458,0.9846184849739075
35,-6.6015986126793065,110.99115678650273,0.9843387603759766
36,-6.974294845126116,106.86634417456956,0.708431601524353
37,-6.857572791264406,107.1342620051777,0.9244408011436462
38,-6.839204902168338,107.51166331266388,0.8938981294631958
39,-6.96823253690229,107.85486234390223,0.7308120131492615
40,-6.7870871478859005,108.18684158081591,0.9976391792297363
41,-6.916295747044446,108.49936714208593,0.8852714896202087
42,-6.741393630676472,108.41159939615892,0.7907411456108093
43,-6.7783103732931975,108.546779821329,0.9612134695053101
44,-6.880917202036747,108.33079878057869,0.8234171867370605
45,-6.779667606477637,108.54659885690441,0.9956366419792175
46,-6.861825455242313,109.12170379825712,0.783693790435791
47,-6.962079746466169,109.3872690913456,0.9942072629928589
48,-7.067943934852372,109.56696676496527,0.9875748753547668
49,-6.962622639739945,109.38772150240708,0.9990585446357727
50,-6.861915937454609,109.5943828752909,0.9387546181678772
51,-7.0266840460454425,109.1797933785511,0.9815576076507568
52,-7.007954228100191,110.05955192870412,0.8593989014625549
53,-6.9263392726092885,109.7467549207972,0.9659780859947205
54,-7.001077579965703,110.26377028185598,0.9992271661758423
55,-7.0207122200339125,110.35588117397322,0.9972932934761047
56,-7.022883793129015,110.35633358503469,0.7595633268356323
57,-6.902361486350876,110.60941233282631,0.9471127390861511
58,-7.025688741710187,110.53666463414042,0.9325047731399536
59,-7.137796202744808,111.56680462112922,0.9234769344329834
60,-6.843367083933949,111.66877807438671,0.903894305229187
61,-6.920005517748578,112.29609125223419,0.9576418995857239
62,-6.788263416645748,111.93325758092762,0.8944575786590576
63,-7.120152171347106,112.70841869366659,0.9949945211410522
64,-7.058262338136712,112.71493341295192,0.8181468844413757
65,-6.919643588899393,112.56165654532265,0.9707655906677246
66,-7.108570448173231,112.61902226791824,0.9035763144493103
67,-7.106760803927313,112.6183888924322,0.8831152319908142
68,-7.141144044599756,112.43054781970591,0.9997584223747253
69,-7.112913594363435,112.61196465535916,0.9892117977142334
70,-7.15163998122608,112.63078495551672,0.7970933318138123
71,-7.055819318404723,112.71013785570022,0.9597692489624023
72,-7.117075776129045,112.61648876597395,0.9784278869628906
73,-7.1158995073692,112.6184793746445,0.8756517171859741
74,-7.191814083485459,112.6598297456637,0.8677880167961121
75,-7.112913594363435,112.61069790438701,0.9732892513275146
76,-7.286729924183858,107.52822155751404,0.7683775424957275
77,-7.328713670689154,108.49909569544907,0.9532230496406555
78,-7.490676830698815,108.57374352059314,0.8581978678703308
79,-7.444349938003316,109.0651524155722,0.9461897611618042
80,-7.435211234561429,109.07139568822063,0.9976189732551575
81,-7.23216915016943,108.99747172077488,0.8337445259094238
82,-7.550395090814109,109.5306833978346,0.989981472492218
83,-7.39503713230205,109.89505526675018,0.8298413157463074
84,-7.283020153479725,109.93495792237269,0.9965226650238037
85,-7.225202019822644,110.44464422423547,0.8367292881011963
86,-7.510401952979321,110.50816273726721,0.9864304065704346
87,-7.579801809810276,110.2010661087349,0.8786656856536865
88,-7.535465525785287,110.85597636133265,0.9868335127830505
89,-7.635176923735367,110.95532583043354,0.9772523641586304
90,-7.538270474366459,110.85543346805885,0.9085718989372253
