,lon,lat,geometry,soil great group,landform value,landform description,elevation (m),fine earth density (kg / m^3),sand content in soil (%),clay content in soil (%),drainage direction,upstream drainage area (km^2),hydrologically adjusted elevations,distance to waterway(m),slope
66,106.93613726597212,-6.2582440851327465,POINT (106.9361372659721 -6.258244085132747),0.0,42,Valley (narrow),16,136.0,38.0,39.0,north,0.008497925475239754,0.0,19.880813114020008,1.6730286176881695
67,110.66887973521605,-6.571353335234865,POINT (110.668879735216 -6.571353335234865),0.0,31,Lower slope (warm),12,103.0,54.0,32.0,west,1.0191395282745361,0.0,0.0,2.4197627509584843
68,110.98900163521705,-6.752787856248894,POINT (110.9890016352171 -6.752787856248894),0.0,31,Lower slope (warm),48,96.0,48.0,34.0,southwest,0.025469273328781128,10.0,29.791883156269442,2.3670763348791226
69,112.4828230786297,-7.430512640764166,POINT (112.4828230786297 -7.430512640764166),0.0,24,Upper slope (flat),18,127.0,49.0,31.0,north,0.008477488532662392,1.8000011444091797,375.2265843843029,1.2751413216111485
70,110.95513509012251,-7.635123573342947,POINT (110.9551350901225 -7.635123573342947),0.0,21,Upper slope (warm),182,119.0,43.0,32.0,northwest,0.2965739667415619,9.100006103515625,470.54746382940897,3.617648141398802
71,106.65445814089807,-6.092258155479499,POINT (106.6544581408981 -6.092258155479499),0.0,34,Lower slope (flat),7,136.0,48.0,36.0,north,0.008500540629029274,1.5,545.2677259701152,0.9781229376817991
72,112.57744695801055,-7.982908502302839,POINT (112.5774469580106 -7.98290850230284),1.0,31,Lower slope (warm),532,110.0,48.0,36.0,southwest,0.008466672152280807,27.0,120.36884775997389,5.172957369837718
73,106.53489993887207,-6.198332241967883,POINT (106.5348999388721 -6.198332241967882),0.0,41,Valley,17,116.0,48.0,35.0,west,0.05949203670024872,0.5,39.76616441265377,0.6945304487707562
74,111.97534069065827,-7.817399773072027,POINT (111.9753406906583 -7.817399773072028),0.0,31,Lower slope (warm),88,118.0,47.0,33.0,west,0.016939964145421982,5.299995422363281,39.99999999998837,4.642971258807597
75,106.56467632277383,-6.135471110007818,POINT (106.5646763227738 -6.135471110007818),1.0,41,Valley,8,123.0,48.0,35.0,east,0.008499868214130402,2.5,178.96896161494095,0.3109416636313609
76,106.48229581116831,-6.164281768219096,POINT (106.4822958111683 -6.164281768219096),1.0,24,Upper slope (flat),15,118.0,40.0,43.0,northwest,0.008499420247972012,6.399999618530273,389.21580594576,0.3091606457115311
77,110.44461131308785,-7.225484596099648,POINT (110.4446113130878 -7.225484596099648),0.0,31,Lower slope (warm),455,122.0,50.0,34.0,north,0.025443892925977707,32.29998779296875,14.086095494051362,7.036769317878709
78,111.5253806391924,-7.860725031233533,POINT (111.5253806391924 -7.860725031233532),0.0,31,Lower slope (warm),160,129.0,53.0,28.0,west,0.08469091355800629,19.199996948242188,139.9999999999593,1.3849847889624198
79,109.10943701319692,-6.857638755890942,POINT (109.1094370131969 -6.857638755890942),0.0,31,Lower slope (warm),1,129.0,53.0,28.0,east,0.016975844278931618,0.5,297.8537895329235,1.9875263435888648
80,107.88867944377941,-7.145358013955628,POINT (107.8886794437794 -7.145358013955628),0.0,31,Lower slope (warm),915,96.0,45.0,31.0,northeast,0.06786194443702698,99.5999755859375,216.7859972957249,11.018252321224047
81,110.48797063908266,-7.053896978779289,POINT (110.4879706390827 -7.053896978779289),0.0,31,Lower slope (warm),80,130.0,51.0,32.0,northeast,0.008484435267746449,42.89999771118164,146.7985022464377,14.555634629331111
82,106.08804347053123,-6.138539588415491,POINT (106.0880434705312 -6.138539588415491),0.0,41,Valley,136,119.0,41.0,35.0,east,0.11049751192331314,29.0,293.8294447512174,10.21939823623085
83,106.51581352762642,-6.149472416585327,POINT (106.5158135276264 -6.149472416585328),1.0,41,Valley,8,108.0,46.0,36.0,southwest,0.008499656803905964,6.0,109.999999999968,2.4717746108297525
84,110.90669350419928,-7.697729270951347,POINT (110.9066935041993 -7.697729270951347),1.0,31,Lower slope (warm),137,124.0,51.0,32.0,northeast,0.008472361601889133,4.100006103515625,70.0000000000239,2.6657962549422836
85,106.6059430501812,-6.1675100759392665,POINT (106.6059430501812 -6.167510075939266),1.0,34,Lower slope (flat),8,131.0,36.0,40.0,northeast,0.20398548245429993,0.0,39.7684812147215,0.694498862571159
86,106.67468777205968,-6.268192278519543,POINT (106.6746877720597 -6.268192278519544),0.0,41,Valley,22,108.0,36.0,47.0,northwest,0.008497771807014942,0.6000003814697266,48.199852832547066,1.8802003895413741
87,107.13769004213921,-6.247109751384912,POINT (107.1376900421392 -6.247109751384913),0.0,34,Lower slope (flat),18,128.0,35.0,47.0,northeast,0.00849810428917408,2.40000057220459,33.98144554110286,1.2438464150522355
88,111.8490560703568,-7.6553799824398645,POINT (111.8490560703568 -7.655379982439865),0.0,21,Upper slope (warm),115,113.0,41.0,37.0,northwest,0.008473187685012817,8.799995422363281,100.00000000005944,2.6734452688499393
89,108.30052606722666,-6.3401959790616225,POINT (108.3005260672267 -6.340195979061622),0.0,34,Lower slope (flat),2,127.0,35.0,43.0,north,0.008496619760990143,0.6999998092651367,485.08855742368513,0.3110632891278192
90,111.17925651351904,-6.7343790351831325,POINT (111.179256513519 -6.734379035183132),1.0,41,Valley,6,129.0,56.0,28.0,northwest,0.008490048348903656,0.7000002861022949,148.96507706491275,0.6225988579836078
91,112.93824731461157,-7.654821381619255,POINT (112.9382473146116 -7.654821381619256),1.0,34,Lower slope (flat),3,109.0,53.0,26.0,northeast,0.008473187685012817,0.9999998807907104,314.46568365087677,0.8783179186955226
92,112.7639725413505,-7.5495435933927055,POINT (112.7639725413505 -7.549543593392706),0.0,24,Upper slope (flat),3,108.0,47.0,33.0,southeast,0.008475237525999546,1.5,539.486585992716,0.3091606457115311
93,108.08648591221358,-7.381538023417513,POINT (108.0864859122136 -7.381538023417514),0.0,31,Lower slope (warm),453,109.0,41.0,35.0,east,0.016956858336925507,13.399993896484375,413.7631480059699,4.220445304995269
94,106.65960092093358,-6.325155885597643,POINT (106.6596009209336 -6.325155885597642),1.0,31,Lower slope (warm),21,111.0,32.0,52.0,southwest,0.008496859110891819,8.30000114440918,29.999999999991275,3.3435832798116802
95,109.06534611451352,-7.444357385238884,POINT (109.0653461145135 -7.444357385238884),0.0,21,Upper slope (warm),100,112.0,42.0,38.0,northwest,0.03390892967581749,20.999996185302734,338.56253049932815,10.733722861691005
96,111.56613413845542,-7.138157401473596,POINT (111.5661341384554 -7.138157401473596),0.0,21,Upper slope (warm),60,132.0,52.0,34.0,southwest,0.008482915349304676,8.89999771118164,178.60489615603652,3.112718066879613
97,106.71231686869314,-6.194214359801223,POINT (106.7123168686931 -6.194214359801224),0.0,41,Valley,8,111.0,34.0,45.0,north,0.00849895179271698,1.1999998092651367,49.99999999998546,0.3091606457115311
98,106.60354950542988,-6.126306126423912,POINT (106.6035495054299 -6.126306126423913),0.0,24,Upper slope (flat),10,128.0,42.0,38.0,southeast,0.00850000325590372,1.0,287.8199292597591,0.3091606457115311
99,107.2245809178677,-6.414762418940862,POINT (107.2245809178677 -6.414762418940863),2.0,31,Lower slope (warm),30,123.0,34.0,45.0,northeast,0.008495399728417397,3.6999988555908203,9.93739219962835,1.3155772177740799
100,107.08332505625395,-6.211243101551981,POINT (107.083325056254 -6.21124310155198),1.0,34,Lower slope (flat),9,123.0,42.0,38.0,north,0.02549603395164013,0.09999942779541016,49.706485422381334,1.1191241021678278
101,106.64348874735241,-6.565001741363266,POINT (106.6434887473524 -6.565001741363266),0.0,31,Lower slope (warm),198,93.0,29.0,47.0,southeast,0.00849292054772377,18.300003051757812,129.1475569533815,6.5718099737043785
102,110.42959906222264,-7.869977386585685,POINT (110.4295990622226 -7.869977386585685),0.0,31,Lower slope (warm),103,136.0,51.0,29.0,north,0.09315799176692963,22.699996948242188,574.8750337374556,2.859480069696458
103,106.58189301294622,-6.110693805462869,POINT (106.5818930129462 -6.110693805462869),1.0,34,Lower slope (flat),9,126.0,43.0,40.0,north,0.6715108156204224,0.0,0.0,0.6183032897835913
104,112.74413264902502,-7.589692766489724,POINT (112.744132649025 -7.589692766489724),0.0,41,Valley,6,134.0,46.0,32.0,southeast,0.008474443107843399,1.5,59.47435369031634,0.8782506692512068
105,106.54357871850377,-6.10051562993279,POINT (106.5435787185038 -6.10051562993279),1.0,41,Valley,4,125.0,43.0,38.0,south,0.008500407449901104,0.40000009536743164,79.54696074739697,0.43846164065477583
106,106.72041855849956,-6.140025760823357,POINT (106.7204185584996 -6.140025760823357),1.0,41,Valley,7,131.0,38.0,39.0,southeast,0.02549942210316658,0.40000009536743164,50.00000000002972,0.43847814583772177
107,112.26994494368296,-6.882844228103952,POINT (112.269944943683 -6.882844228103953),1.0,41,Valley,2,110.0,51.0,30.0,west,0.016974959522485733,1.399999976158142,49.63966320084716,0.6183032897835913
108,106.31733812597288,-6.388031930908145,POINT (106.3173381259729 -6.388031930908145),0.0,31,Lower slope (warm),80,123.0,40.0,38.0,northeast,0.016991659998893738,11.599998474121094,167.32736179563545,4.6561497226805315
109,106.75343611703664,-6.144660178298025,POINT (106.7534361170367 -6.144660178298025),1.0,34,Lower slope (flat),3,130.0,41.0,36.0,north,0.008499713614583015,0.19999980926513672,351.4333332691061,0.6944744037801361
110,107.223209405195,-6.164971258273813,POINT (107.223209405195 -6.164971258273814),1.0,34,Lower slope (flat),7,76.0,45.0,30.0,southwest,0.008499406278133392,0.40000009536743164,39.76866983341929,1.2364626041759954
111,107.34749947340711,-6.8000809759672025,POINT (107.3474994734071 -6.800080975967203),0.0,41,Valley,324,111.0,43.0,33.0,south,0.016977861523628235,25.79998779296875,244.55473724047394,11.531584985716478
112,111.50357288252304,-7.613664561843508,POINT (111.503572882523 -7.613664561843508),0.0,34,Lower slope (flat),66,120.0,41.0,39.0,northeast,0.008473996073007584,0.7000007629394531,109.03024644329606,0.4391635991524336
113,111.38031824605773,-6.760622262849151,POINT (111.3803182460577 -6.760622262849151),0.0,21,Upper slope (warm),61,133.0,62.0,24.0,southwest,0.016979221254587173,20.5,606.6531431047073,4.986898517620373
114,110.56106210884715,-7.019211098139673,POINT (110.5610621088472 -7.019211098139672),1.0,34,Lower slope (flat),9,121.0,40.0,41.0,northeast,0.025455176830291748,0.19999980926513672,19.85010467096626,1.1171608301480775
115,111.82760321708334,-7.067177633121963,POINT (111.8276032170833 -7.067177633121963),1.0,31,Lower slope (warm),30,130.0,51.0,31.0,northwest,0.00848420336842537,3.8999996185302734,77.79716231569026,0.6923389153749295
116,106.20402573082384,-6.2028613944000055,POINT (106.2040257308238 -6.202861394400006),0.0,21,Upper slope (warm),51,111.0,41.0,40.0,northwest,0.01699761673808098,3.5,102.30240308908718,2.5020388199266397
117,111.00313070779036,-7.352196951043039,POINT (111.0031307077903 -7.352196951043039),0.0,31,Lower slope (warm),91,132.0,51.0,34.0,southeast,0.008478965610265732,16.900001525878906,406.18755110627575,0.6924271531478013
118,110.98022026782984,-6.807886026319957,POINT (110.9802202678298 -6.807886026319958),0.0,34,Lower slope (flat),11,123.0,49.0,35.0,west,0.008488789200782776,5.700000286102295,222.73896901657145,1.5524722440054708
119,106.93240703160879,-6.174056627850108,POINT (106.9324070316088 -6.174056627850109),0.0,41,Valley,4,132.0,32.0,46.0,west,1.8698124885559082,0.0,0.0,0.9781380707410423
120,112.46677664168787,-7.465281778525826,POINT (112.4667766416879 -7.465281778525825),0.0,24,Upper slope (flat),23,129.0,47.0,30.0,east,0.008476851508021355,5.80000114440918,566.3293152566945,1.5586488338095086
121,110.24543064136243,-7.470134151053102,POINT (110.2454306413624 -7.470134151053101),0.0,21,Upper slope (warm),389,120.0,44.0,39.0,northwest,0.008476747199892998,12.29998779296875,74.08224918745198,2.8040514547051925
122,107.14048194876551,-6.305691514504299,POINT (107.1404819487655 -6.305691514504299),2.0,41,Valley,29,137.0,42.0,39.0,north,2.727550745010376,0.0,0.0,1.9861725526938656
